figure,dimension,device,device_label,model,model_label,train_N_per_device,train_N_total,train_unique_cases,unique_source_cases_available,sampling_mode,seed,n_test_cases,evidence_level,mae_zbottom_mm,rmse_zbottom_mm,crps_zbottom_mm,cov90_zbottom,width90_zbottom_mm,auroc_fail_tau_1mm,calibrated_score
Figure 3,3D,MMP,soft MMP,dps_inverse_diffusion,DPS inverse diffusion,250,250,250,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.43234026239433637,0.493167588631205,0.2806129839888895,0.8603969915961786,1.0284819999964339,0.9238788238788238,0.8843985243101709
Figure 3,3D,PIEZO,sheet piezo,dps_inverse_diffusion,DPS inverse diffusion,250,250,250,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.41692185116298264,0.5832816011046932,0.3236819736209822,0.9139239618406284,2.239997915078812,0.9959051424269704,1.248666039826753
Figure 3,3D,US,ultrasound,dps_inverse_diffusion,DPS inverse diffusion,250,250,250,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5941196897189847,0.6725945285163637,0.39136060775982295,0.7972196559086804,1.315141629256747,0.9635620779746464,0.6308855918534261
Figure 3,3D,MMP,soft MMP,eapp_only_diffusion,Eapp-only diffusion,250,250,250,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5042463371404041,0.5830748966453486,0.3161225312914971,0.912422839506173,1.6561902031042024,0.4990942028985508,1.0461786050930852
Figure 3,3D,PIEZO,sheet piezo,eapp_only_diffusion,Eapp-only diffusion,250,250,250,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.7635338034981671,1.1559225424679191,0.5533821535446782,0.8702061263036873,2.3343933323051798,0.9413277046439732,2.4561379346434684
Figure 3,3D,US,ultrasound,eapp_only_diffusion,Eapp-only diffusion,250,250,250,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6497291152183022,0.7361804862190735,0.4391711019274923,0.8782687991021323,2.403401847152268,0.7431768527732977,1.1159365953029956
Figure 3,3D,MMP,soft MMP,op_conditioned_diffusion_ours,operator-conditioned diffusion,250,750,250,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.2199148567520008,0.29344597913852183,0.14099984152142706,0.922216918507569,0.9143738554769095,1.0,1.2339607458639512
Figure 3,3D,PIEZO,sheet piezo,op_conditioned_diffusion_ours,operator-conditioned diffusion,250,750,250,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6280481679667423,0.7342876983937984,0.3395138353456845,0.9181412704278556,2.110528877149679,0.8123646967720154,3.297280294239639
Figure 3,3D,US,ultrasound,op_conditioned_diffusion_ours,operator-conditioned diffusion,250,750,250,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.2326730681111786,0.2864606054294385,0.14500531307542738,0.9318251964085297,0.9459882040887856,0.9945945945945946,1.1935219918560005
Figure 3,3D,MMP,soft MMP,SRCNN_3D_proxy,SRCNN 3D proxy,500,500,500,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6466852222627468,0.7032010591533624,0.6161941667271771,0.010365340395828038,0.2265611888867687,0.8800557753234978,1.304764789939486
Figure 3,3D,PIEZO,sheet piezo,SRCNN_3D_proxy,SRCNN 3D proxy,500,500,500,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.0631961063974982,1.3089555221255729,1.0390893984107037,0.6462752525252525,3.820204371432977,0.8212105102929353,2.78346371367234
Figure 3,3D,US,ultrasound,SRCNN_3D_proxy,SRCNN 3D proxy,500,500,500,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.7990341023948165,0.9053000099092184,0.7548839085986006,0.07454011661328719,0.3432757786304849,0.7986167935187544,0.87497702522185
Figure 3,3D,MMP,soft MMP,direct_scalar_regression,direct scalar regression,500,500,500,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.399615780415288,1.6967572257077437,0.9780756416554786,0.7583122895622895,4.176512182483679,0.45522714720908386,1.304764789939486
Figure 3,3D,PIEZO,sheet piezo,direct_scalar_regression,direct scalar regression,500,500,500,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.1375107653381795,1.2824448653541358,0.7994258725455858,0.7659231200897867,4.2878526963288,0.34370787886610876,2.78346371367234
Figure 3,3D,US,ultrasound,direct_scalar_regression,direct scalar regression,500,500,500,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.5229968073462068,1.8336884329788892,1.0537041446226645,0.7852833894500562,4.751756142871581,0.4798810075735781,0.87497702522185
Figure 3,3D,MMP,soft MMP,unet_3d,3D U-Net,500,500,500,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6976650346591575,0.8113024954256327,0.6565423717094366,0.02835776463825246,0.22845618692159725,0.8800557753234978,0.9771628499698809
Figure 3,3D,PIEZO,sheet piezo,unet_3d,3D U-Net,500,500,500,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.0586975352547687,1.326615569067342,1.0422830529486455,0.6358585858585858,3.8165358149130024,0.8212105102929353,2.4906071135804124
Figure 3,3D,US,ultrasound,unet_3d,3D U-Net,500,500,500,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.0003054227430237,1.1524798139316912,0.9638215685507051,0.06791132873449934,0.4369584217878749,0.7986167935187544,0.812043003221829
Figure 3,3D,MMP,soft MMP,kernel_gp,kernel GP,500,500,500,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6344048211180189,0.7409882198898861,0.4087788869121095,0.8934559004680956,1.5258840434099885,0.9356028159306848,0.7660103857412227
Figure 3,3D,PIEZO,sheet piezo,kernel_gp,kernel GP,500,500,500,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6367715753338054,0.8701312947328159,0.47616177550965005,0.9051066217732886,2.8813890874481105,0.9588478085047406,1.825171226684346
Figure 3,3D,US,ultrasound,kernel_gp,kernel GP,500,500,500,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6864548661928079,0.7680165043138354,0.44542170456841707,0.8624652692233993,1.6576531539636945,0.969279688619634,0.6030002998004191
Figure 3,3D,MMP,soft MMP,vanilla_3d_diffusion,vanilla 3D diffusion,500,1500,500,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5409637758581562,0.5738323117321488,0.332988353945984,0.9091119528619529,1.8014728592498082,0.5816361082754525,2.2655529333719153
Figure 3,3D,PIEZO,sheet piezo,vanilla_3d_diffusion,vanilla 3D diffusion,500,1500,500,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6454576118294799,0.9889913803771714,0.46769642304784975,0.8531827420546932,2.245701075099859,0.965120411995412,3.763705180137769
Figure 3,3D,US,ultrasound,vanilla_3d_diffusion,vanilla 3D diffusion,500,1500,500,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.49439664095899105,0.5309683644356257,0.3097498689193975,0.9212962962962965,1.8369722694575392,0.7653517551058536,3.314479903904241
Figure 3,3D,MMP,soft MMP,dps_inverse_diffusion,DPS inverse diffusion,500,500,500,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.43716376425874764,0.5402101640756484,0.28635087541024906,0.8490333552325422,1.013195332418001,0.9238788238788238,0.9042628949643193
Figure 3,3D,PIEZO,sheet piezo,dps_inverse_diffusion,DPS inverse diffusion,500,500,500,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.41170275131729983,0.5801052702009272,0.3217461962034413,0.9224466891133557,2.215065994718818,0.9959051424269704,1.2309439511002602
Figure 3,3D,US,ultrasound,dps_inverse_diffusion,DPS inverse diffusion,500,500,500,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5169918906654015,0.6171097423698046,0.34440857270300995,0.7943787468177712,1.1438480885463997,0.9635620779746464,0.5505022652541558
Figure 3,3D,MMP,soft MMP,eapp_only_diffusion,Eapp-only diffusion,500,500,500,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5123082633836343,0.6525500692059695,0.3227733371402412,0.912422839506173,1.6400236477306647,0.4990942028985508,1.0629049829173378
Figure 3,3D,PIEZO,sheet piezo,eapp_only_diffusion,Eapp-only diffusion,500,500,500,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.757985516460945,1.1685408458050457,0.5568483316798175,0.8417970353945964,2.206692321554549,0.9413277046439732,2.3718879492731166
Figure 3,3D,US,ultrasound,eapp_only_diffusion,Eapp-only diffusion,500,500,500,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5790154894663859,0.6511595928283276,0.3846552009179139,0.9152006172839505,2.4010635245177854,0.7431768527732977,0.9818039146729364
Figure 3,3D,MMP,soft MMP,op_conditioned_diffusion_ours,operator-conditioned diffusion,500,1500,500,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.20896081060392813,0.267747630451138,0.13327726907857737,0.9165351003257509,0.8900424829053784,1.0,1.166162276348473
Figure 3,3D,PIEZO,sheet piezo,op_conditioned_diffusion_ours,operator-conditioned diffusion,500,1500,500,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6357748316163775,0.7384605967989728,0.3455124802891994,0.8613230886096738,2.054367970836232,0.8123646967720154,3.493892629000039
Figure 3,3D,US,ultrasound,op_conditioned_diffusion_ours,operator-conditioned diffusion,500,1500,500,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.21680824872432988,0.27067434411052677,0.13775111294095493,0.9289842873176206,0.9208155777017889,0.9945945945945946,1.1091854117469884
Figure 3,3D,MMP,soft MMP,SRCNN_3D_proxy,SRCNN 3D proxy,1000,1000,1000,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6323502107067335,0.6935046044244012,0.6024101927280889,0.033092613123100856,0.22395565244412202,0.8800557753234978,1.2480157512703056
Figure 3,3D,PIEZO,sheet piezo,SRCNN_3D_proxy,SRCNN 3D proxy,1000,1000,1000,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.0388891713429445,1.2923664332308127,1.0209816973359793,0.6405934343434344,3.800321829245686,0.8212105102929353,2.7049734550919946
Figure 3,3D,US,ultrasound,SRCNN_3D_proxy,SRCNN 3D proxy,1000,1000,1000,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.7291060691597209,0.8269923681267743,0.6937316383782137,0.07738102570419625,0.32878308595542743,0.7986167935187544,0.7970449656333692
Figure 3,3D,MMP,soft MMP,direct_scalar_regression,direct scalar regression,1000,1000,1000,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.3685906267616608,1.6733606033463935,0.9561965490874216,0.7810395622895623,4.128480766564257,0.45522714720908386,1.2480157512703056
Figure 3,3D,PIEZO,sheet piezo,direct_scalar_regression,direct scalar regression,1000,1000,1000,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.1115048383689612,1.266191760100077,0.7854946701354786,0.7602413019079686,4.265536243113584,0.34370787886610876,2.7049734550919946
Figure 3,3D,US,ultrasound,direct_scalar_regression,direct scalar regression,1000,1000,1000,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.3897106671904185,1.6750760223099428,0.9683447935352514,0.7881242985409652,4.5511426835701485,0.4798810075735781,0.7970449656333692
Figure 3,3D,MMP,soft MMP,unet_3d,3D U-Net,1000,1000,1000,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6521651589585131,0.6985807465208398,0.6124953695160452,0.04540321918370693,0.22771046444678586,0.8800557753234978,0.8981600325505433
Figure 3,3D,PIEZO,sheet piezo,unet_3d,3D U-Net,1000,1000,1000,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.0364283903762144,1.306908966251478,1.0224696824004502,0.6386994949494949,3.838538779752774,0.8212105102929353,2.4449688332116075
Figure 3,3D,US,ultrasound,unet_3d,3D U-Net,1000,1000,1000,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.8557515251006984,0.9500002596943705,0.8050927811152672,0.0792749650981357,0.38293678925319136,0.7986167935187544,0.6876659097628065
Figure 3,3D,MMP,soft MMP,kernel_gp,kernel GP,1000,1000,1000,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5587018152642548,0.6117757249390885,0.3605148321103887,0.8906149913771865,1.468937975540552,0.9356028159306848,0.6765043573535658
Figure 3,3D,PIEZO,sheet piezo,kernel_gp,kernel GP,1000,1000,1000,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6176096817025574,0.8515498936879347,0.4633900275770533,0.8994248035914704,2.7878181523171603,0.9588478085047406,1.76041845703563
Figure 3,3D,US,ultrasound,kernel_gp,kernel GP,1000,1000,1000,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6039710421165071,0.6651163966777096,0.38836097836246525,0.8624652692233993,1.5280977847288078,0.969279688619634,0.5305443043719821
Figure 3,3D,MMP,soft MMP,vanilla_3d_diffusion,vanilla 3D diffusion,1000,3000,1000,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5504125639109232,0.5829871137889784,0.3375877319662132,0.9091119528619529,1.7858394975151686,0.5816361082754525,2.30512439905055
Figure 3,3D,PIEZO,sheet piezo,vanilla_3d_diffusion,vanilla 3D diffusion,1000,3000,1000,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6322219021754654,0.9677660136600746,0.45715667919656483,0.878750923872875,2.2262126564569464,0.965120411995412,3.6000788998666464
Figure 3,3D,US,ultrasound,vanilla_3d_diffusion,vanilla 3D diffusion,1000,3000,1000,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.49569863004847514,0.5317065399077061,0.31067345925324497,0.9127735690235692,1.821030840288914,0.7653517551058536,3.295834515970564
